start_date,end_date,progress,duration_in_seconds,finished,recorded_date,iraq_fair_r,iraq_wealthy_privilege,iraq_angry,iraq_corrupt,iraq_happy_r,bailouts_fair_r,bailouts_wealthy_privilege,bailouts_angry,bailouts_corrupt,bailouts_happy_r,offshore_fair_r,offshore_wealthy_privilege,offshore_angry,offshore_corrupt,offshore_happy_r,covid_19_relief_fair_r,covid_19_relief_wealthy_privilege,covid_19_relief_angry,covid_19_relief_corrupt,covid_19_relief_happy_r,large_corps_fair_r,large_corps_wealthy_privilege,large_corps_angry,large_corps_corrupt,large_corps_happy_r,charity_fair_r,charity_wealthy_privilege,charity_angry,charity_corrupt,charity_happy_r,gov_response_overall_safe_r,gov_response_overall_suffering,gov_response_overall_concern_r,gov_response_overall_protect_jobs_r,gov_response_overall_generous_r,community_response_safe_r,community_response_suffering,community_response_concern_r,community_response_help_those_in_need_r,community_response_generous_r,idealism_community_dishonest_r,idealism_community_considerate,idealism_community_good,idealism_community_positive,idealism_community_right,idealism_community_included,idealism_elites_dishonest_r,idealism_elites_considerate,idealism_elites_good,idealism_elites_positive,idealism_elites_right,idealism_elites_included,idealism_police_dishonest_r,idealism_police_considerate,idealism_police_good,idealism_police_positive,idealism_police_right,idealism_police_included,pre_video_sympathy_blm,pre_video_anger_blm_r,pre_video_participate_blm_protests,pre_video_wish_participated,pre_video_wish_blue_r,pre_video_donations_support_blm,pre_video_donations_oppose_blm_r,pre_video_social_media_support_blm,pre_video_social_media_criticize_blm_r,q_104_first_click,q_104_last_click,q_104_page_submit,q_104_click_count,elevation_want_to_help,elevation_feel_close,elevation_better_person,elevation_find_ways_to_help,elevation_warmth,elevation_lump,elevation_tears,elevation_goosebumps,elevation_uplifted,elevation_moved,elevation_touched,elevation_inspired,elevation_compassion,elevation_admiration,elevation_heartwarming,positive_affect_happy,positive_affect_entertained,positive_affect_amused,positive_affect_delighted,afraid_of_protestors,afraid_of_police,angry_at_protestors,angry_at_police,post_video_sympathy_blm,post_video_anger_blm_r,post_video_plan_to_participate_blm_protests,post_video_wish_participate,post_video_wish_blue_r,post_video_donations_support_blm,post_video_donations_oppose_blm_r,post_video_social_media_support_blm,post_video_social_media_criticize_blm_r,effectiveness_of_blm_post,police_funding,tactic_looting,tactic_burn_stations,tactic_loud_chants,tactic_block_traffic,tactic_gathering,ii_m_bombcities,ii_r_e_welfare,ii_e_taxcuts,ii_r_m_guncontrol,ii_m_militaryspending,ii_m_warantlesssearch,ii_r_e_pollutioncontrol,ii_r_e_foreignaid,ii_r_s_womenequality,ii_m_obedience,ii_r_m_enemycompromise,ii_m_nukes,ii_m_drones,ii_s_charterschools,ii_s_prayer,ii_r_m_pacifism,ii_r_e_socialism,ii_r_s_porn,ii_r_m_immigration,ii_s_deathpenalty,ii_m_waterboard,ii_r_s_premaritalsex,ii_r_s_gaymarriage,ii_r_s_abortion,ii_r_s_evolution,ii_m_patriotism,ii_s_bibletruth,ii_r_e_globalization,ii_e_smallgovernment,covid_experience_bored,covid_experience_frustrated,covid_experience_lonely,covid_experience_angry,covid_experience_happy_r,race_ethnicity_origin,race_ethnicity_origin_text,age,pol_parties,pol_parties_text,community_description,gender,gender_text,catch_sky_color,income,education,direct_connection_bl,direct_connection_ra,direct_connection_po,direct_connection_el,catch_distractions,catch_video_stream,catch_honesty,random_id,vid_time
2020-06-24T12:38:09Z,2020-06-24T12:49:52Z,100,702,1,2020-06-24T12:49:52Z,1,4,1,4,1,1,7,1,7,1,1,7,1,4,1,5,4,1,4,1,6,4,1,2,4,6,2,1,2,4,2,7,3,1,2,6,1,6,6,6,2,6,6,6,6,6,4,1,1,1,1,1,1,7,7,7,7,7,2,1,1,1,1,1,1,1,1,0,0,104.003,0,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,6,1,1,-1,1,0,-1,0,-1,-1,-1,1,0,0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,1,0,-1,1,1,1,1,1,4,7,NA,46,4,NA,5,1,NA,3,7,3,1,1,1,1,3,1,1,833702,104.003
2020-06-24T12:37:47Z,2020-06-24T12:50:04Z,100,736,1,2020-06-24T12:50:04Z,1,6,7,7,1,2,5,5,5,2,2,6,5,3,2,5,5,2,2,5,2,7,4,4,4,6,2,2,2,6,3,5,3,3,3,5,2,5,5,5,3,5,5,5,5,5,4,2,2,2,2,2,3,5,5,5,5,5,5,1,2,3,1,1,1,2,1,0,0,106.175,0,2,0,2,2,2,0,0,2,2,2,2,2,2,2,2,0,2,1,0,1,1,1,0,5,1,4,3,1,3,1,5,1,5,-25,1,1,6,3,6,-1,-1,1,1,-1,-1,-1,1,1,0,1,-1,-1,1,-1,-1,1,1,1,0,-1,1,1,1,1,1,0,1,1,3,1,3,1,2,7,NA,26,2,NA,4,1,NA,3,7,5,2,2,2,1,3,1,1,181164,106.175
2020-06-24T12:37:11Z,2020-06-24T12:50:17Z,100,785,1,2020-06-24T12:50:17Z,1,4,7,3,1,4,6,4,4,2,2,5,6,6,2,6,2,2,2,3,3,6,5,5,2,6,2,1,2,6,2,5,2,3,2,6,2,6,6,6,2,6,6,6,6,6,5,5,2,2,2,3,2,5,6,5,5,5,4,2,1,2,1,1,1,1,1,4.676,4.676,103.989,1,1,-1,-1,1,1,1,1,-1,0,0,0,0,0,-1,-1,1,1,1,0,1,1,1,-1,4,2,1,2,1,1,1,1,1,4,-10,1,1,6,4,2,1,1,-1,1,-1,-1,1,-1,1,0,0,-1,1,0,-1,0,1,1,-1,1,0,1,1,1,1,0,-1,1,0,3,1,1,1,3,7,NA,23,2,NA,2,2,NA,3,5,5,2,2,1,1,3,1,1,349666,103.989
2020-06-24T12:30:45Z,2020-06-24T12:50:21Z,100,1175,1,2020-06-24T12:50:21Z,6,4,5,4,5,4,6,5,5,4,4,5,6,4,6,4,6,5,6,4,5,4,5,5,6,5,4,4,5,6,6,4,5,4,6,5,6,4,4,6,4,6,5,4,5,3,6,5,5,4,4,4,5,6,3,5,5,3,3,4,3,3,4,3,4,3,3,3.701,10.716,11.844,3,0,-1,0,-1,0,-1,0,-1,-1,0,0,-1,-1,-1,0,2,0,-1,-1,0,0,-1,-1,4,3,4,3,4,3,3,4,3,4,50,4,3,4,3,2,-1,-1,-1,1,0,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,0,-1,1,0,1,-1,-1,-1,1,1,3,2,4,3,2,7,NA,29,2,NA,4,2,NA,3,6,5,3,4,3,4,3,1,1,532929,11.844
2020-06-24T12:25:57Z,2020-06-24T12:50:21Z,100,1463,1,2020-06-24T12:50:21Z,1,6,1,6,1,4,4,1,1,5,1,6,1,4,1,4,6,1,4,4,4,6,1,4,4,6,4,1,4,6,3,6,3,2,3,6,4,6,6,6,3,6,6,6,6,5,3,5,5,5,5,5,3,6,6,6,6,6,4,2,1,1,1,3,1,3,1,6.391,12.532,106.792,4,0,0,2,0,2,1,0,0,0,0,2,0,0,0,0,0,0,1,2,1,-1,1,-1,4,1,3,4,1,4,1,4,1,4,-50,1,1,3,2,3,0,1,1,1,1,-1,1,1,1,1,-1,-1,0,0,1,1,1,0,0,0,-1,0,0,0,-1,1,1,1,1,1,1,1,1,4,3,NA,40,2,NA,2,1,NA,3,11,7,4,3,1,3,3,1,1,250472,106.792
2020-06-24T12:43:35Z,2020-06-24T12:50:26Z,100,410,1,2020-06-24T12:50:26Z,1,7,7,5,1,1,7,5,6,1,1,7,7,5,1,7,6,1,5,5,1,7,6,5,1,1,4,1,1,5,4,4,3,1,1,5,4,4,5,6,3,7,7,7,7,7,5,2,3,2,2,2,1,7,7,7,7,7,4,1,1,2,2,1,1,1,1,3.727,3.727,5.545,1,0,-1,0,-1,1,1,1,1,-1,-1,0,-1,0,0,-1,-1,-1,1,-1,1,1,1,1,5,1,2,2,2,2,1,1,1,1,1,1,1,3,1,4,1,1,1,-1,1,-1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,5,4,NA,26,2,NA,1,2,NA,3,11,3,1,2,2,2,3,3,1,206442,5.545
2020-06-24T12:39:54Z,2020-06-24T12:50:35Z,100,641,1,2020-06-24T12:50:36Z,3,5,5,5,3,2,7,5,6,3,3,5,2,3,3,2,7,4,5,3,2,6,3,5,3,5,3,3,3,5,2,6,1,3,2,6,2,6,6,6,2,6,6,6,6,6,5,3,4,3,4,3,6,6,6,6,6,6,4,1,1,1,1,1,1,1,1,5.676,5.676,109.2,1,-1,0,-1,-1,-1,-1,1,1,-1,0,-1,-1,0,-1,0,-1,0,-1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,-43,1,1,2,2,4,-1,-1,-1,0,1,-1,1,1,1,1,1,-1,1,1,-1,0,-1,1,-1,0,-1,1,1,1,1,1,-1,0,1,1,3,1,3,3,7,NA,58,1,NA,4,1,NA,3,10,5,2,3,2,2,3,1,1,527505,109.2
2020-06-24T12:41:11Z,2020-06-24T12:50:40Z,100,569,1,2020-06-24T12:50:40Z,1,7,6,7,1,1,7,7,7,1,4,7,2,5,2,3,7,2,1,6,1,7,7,7,1,5,4,1,1,5,3,3,4,4,3,5,3,6,6,6,2,6,6,6,6,5,5,2,2,2,2,2,7,2,2,2,2,2,5,1,2,4,1,2,1,4,1,0,0,104.387,0,2,2,2,2,0,0,-1,-1,0,2,0,2,0,2,0,-1,0,1,0,1,1,1,2,5,1,4,4,1,3,1,5,1,5,-100,4,2,6,4,6,-1,1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,-1,-1,1,0,2,2,1,1,3,7,NA,28,2,NA,4,2,NA,3,3,5,2,1,1,1,3,1,1,710649,104.387
2020-06-24T12:41:51Z,2020-06-24T12:50:44Z,100,533,1,2020-06-24T12:50:45Z,2,6,4,4,1,1,6,5,6,2,1,5,2,4,2,6,7,1,1,6,2,7,6,4,1,3,4,3,3,5,1,6,3,4,3,4,2,6,6,5,2,5,5,4,4,4,5,3,3,3,2,3,6,2,3,2,3,3,4,1,2,4,4,3,1,2,1,0,0,104.004,0,0,0,0,-1,1,1,1,-1,-1,2,-1,-1,0,0,1,-1,1,1,1,1,0,1,2,4,1,3,4,1,2,1,2,1,4,-62,1,4,6,2,6,-1,1,-1,1,-1,-1,1,1,1,-1,0,-1,-1,0,-1,1,1,0,1,-1,-1,1,1,1,1,-1,-1,1,-1,4,2,1,2,2,1,NA,24,2,NA,4,1,NA,3,3,4,2,4,1,1,3,1,1,567254,104.004
2020-06-24T12:39:48Z,2020-06-24T12:50:45Z,100,656,1,2020-06-24T12:50:46Z,1,7,7,7,1,1,7,7,7,1,1,7,7,7,1,1,7,7,7,1,1,7,7,7,1,1,6,7,7,1,1,5,1,1,1,4,6,5,5,3,2,4,5,5,6,4,7,1,1,1,1,1,1,7,7,7,7,7,1,5,1,1,5,1,5,1,5,1.246,4.782,7.757,3,1,1,-1,-1,-1,1,0,-1,1,1,-1,-1,0,-1,-1,-1,1,-1,1,2,1,2,1,1,5,1,1,5,1,5,1,5,1,100,1,1,6,1,4,1,1,1,1,0,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,-1,1,1,-1,-1,3,4,2,4,1,4,NA,32,1,NA,2,2,NA,3,5,2,5,4,5,1,3,1,1,163376,7.757
2020-06-24T12:33:23Z,2020-06-24T12:51:01Z,100,1058,1,2020-06-24T12:51:01Z,4,6,1,4,1,2,6,1,6,2,3,6,1,4,3,3,6,1,4,3,4,5,1,4,4,4,4,1,4,2,6,4,5,3,5,6,3,6,6,6,2,6,6,6,6,6,6,2,2,2,2,2,5,3,3,3,3,3,4,1,2,3,1,2,1,3,1,4.532,4.532,109.244,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,1,1,1,1,3,1,3,4,1,4,1,4,1,3,-75,1,1,6,4,3,0,1,0,1,0,-1,1,0,1,0,0,0,0,1,0,0,0,0,-1,0,-1,-1,0,0,0,0,1,-1,1,2,1,1,1,4,3,NA,34,0,NA,3,2,NA,3,3,2,3,4,1,1,3,1,1,465532,109.244
2020-06-24T12:38:25Z,2020-06-24T12:51:07Z,100,762,1,2020-06-24T12:51:08Z,1,7,7,7,1,1,7,6,7,1,1,7,7,7,1,1,7,7,7,1,7,7,5,5,1,7,2,1,2,6,1,7,1,1,1,5,3,5,5,5,2,6,5,5,5,6,6,1,1,1,1,1,7,3,4,2,3,3,5,1,2,5,1,4,1,5,1,2.377,7.887,104.227,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,0,-1,1,0,1,0,1,2,5,1,4,5,1,4,1,5,1,5,-100,6,4,6,3,6,-1,1,-1,1,-1,-1,1,1,1,-1,0,-1,-1,0,-1,0,1,1,1,-1,-1,1,1,1,1,0,-1,0,-1,2,3,1,1,3,7,NA,32,2,NA,2,2,NA,3,10,3,4,4,1,1,3,1,1,365718,104.227
2020-06-24T12:36:02Z,2020-06-24T12:51:19Z,100,916,1,2020-06-24T12:51:19Z,4,4,4,3,5,2,6,5,6,2,2,6,6,5,2,6,4,2,2,5,2,6,6,6,2,4,4,3,2,5,1,6,2,3,2,5,3,3,5,5,3,5,5,5,5,5,6,2,2,2,2,2,2,6,6,6,6,6,4,3,2,2,3,2,1,2,1,0,0,9.728,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,4,3,2,2,2,2,1,2,1,3,44,1,1,3,1,1,1,1,1,1,1,0,1,0,1,1,1,-1,1,1,1,-1,-1,-1,0,0,0,0,0,-1,-1,1,1,0,-1,4,4,3,3,1,7,NA,43,0,NA,2,1,NA,3,9,2,3,3,3,3,3,1,1,470905,9.728
2020-06-24T12:40:55Z,2020-06-24T12:51:47Z,100,652,1,2020-06-24T12:51:47Z,1,7,7,7,1,1,7,7,7,1,1,7,7,7,1,4,7,2,3,4,1,7,7,7,1,5,2,1,2,5,1,7,1,1,1,4,2,5,5,5,2,5,5,5,4,4,7,1,1,1,1,1,7,1,1,1,1,1,5,1,1,4,1,3,1,3,1,0,0,103.926,0,2,2,2,2,0,2,2,0,-1,2,2,2,2,2,-1,1,1,1,1,1,2,1,2,5,1,2,5,1,4,1,5,1,3,-75,4,6,6,6,6,-1,1,-1,1,-1,-1,1,1,1,-1,0,-1,-1,-1,-1,1,1,0,1,-1,-1,1,1,1,1,-1,-1,0,-1,4,4,2,2,2,7,NA,32,2,NA,2,1,NA,3,7,3,2,3,1,1,3,1,1,436325,103.926
2020-06-24T12:44:53Z,2020-06-24T12:51:49Z,100,416,1,2020-06-24T12:51:49Z,5,4,6,7,3,4,5,7,3,6,4,5,6,3,7,4,6,5,5,7,4,3,5,6,7,3,6,4,7,5,3,4,5,7,6,5,5,4,4,3,4,5,6,4,7,5,5,7,6,7,6,5,6,3,5,4,5,5,3,4,3,5,3,3,5,3,5,0,0,2.695,0,2,0,0,-1,0,-1,-1,2,2,-1,0,0,-1,2,0,0,0,0,2,2,-1,-1,-1,5,4,5,3,4,5,2,2,3,4,60,3,3,6,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,3,2,3,7,NA,31,1,NA,1,1,NA,6,7,7,3,4,5,4,1,2,1,105461,2.695
2020-06-24T12:34:02Z,2020-06-24T12:51:56Z,100,1073,1,2020-06-24T12:51:56Z,2,2,4,4,2,6,2,6,5,2,2,2,2,3,2,4,4,2,2,3,2,6,3,4,3,4,2,2,2,5,5,3,5,3,4,5,2,4,5,6,3,5,5,4,5,5,3,2,2,2,2,2,2,6,6,6,6,6,4,1,1,2,1,1,1,1,1,9.668,9.668,103.975,1,-1,0,0,-1,-1,1,-1,-1,0,0,0,2,0,0,0,1,1,1,1,1,1,1,-1,4,1,2,2,1,2,1,3,1,4,-10,1,1,6,6,2,-1,-1,1,1,1,-1,1,0,1,1,1,-1,1,1,0,1,-1,-1,1,1,-1,-1,0,-1,-1,0,1,-1,1,2,4,1,1,1,2,NA,46,1,NA,1,1,NA,3,11,5,3,2,2,1,2,1,1,536409,103.975
2020-06-24T12:38:54Z,2020-06-24T12:52:04Z,100,789,1,2020-06-24T12:52:05Z,6,2,2,3,6,2,3,4,2,5,6,6,6,6,6,6,2,1,2,7,3,3,3,3,3,6,5,2,2,6,6,6,6,6,6,7,7,6,6,6,7,6,7,6,7,6,2,7,6,6,6,6,3,6,6,6,6,6,5,1,3,4,1,3,1,4,1,1.377,16.305,105.365,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2,1,1,0,0,1,0,1,0,5,1,4,4,1,3,1,4,1,4,-51,1,1,4,1,6,-1,1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,1,1,1,1,0,1,0,4,4,4,4,3,7,NA,47,2,NA,2,1,NA,3,8,5,4,4,4,4,3,1,1,287783,105.365
2020-06-24T12:37:44Z,2020-06-24T12:52:11Z,100,866,1,2020-06-24T12:52:11Z,1,7,7,7,1,1,7,7,7,1,1,7,7,7,1,1,7,7,7,1,1,7,7,7,1,7,1,1,1,7,1,7,1,1,1,7,1,7,7,7,1,7,7,7,7,7,7,1,1,1,1,1,6,2,2,2,2,2,5,1,3,5,1,3,1,4,1,7.801,7.801,103.578,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,-1,0,1,0,1,2,5,1,4,4,1,4,1,4,1,5,-69,1,1,6,6,6,-1,1,1,1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,-1,-1,1,-1,1,1,1,1,5,7,NA,54,2,NA,2,1,NA,3,7,3,5,5,1,1,3,1,1,655454,103.578
2020-06-24T12:38:14Z,2020-06-24T12:52:23Z,100,849,1,2020-06-24T12:52:23Z,4,5,4,5,4,6,5,5,6,6,5,5,4,4,5,6,5,6,4,5,6,7,6,6,6,4,5,5,5,4,7,1,5,5,7,6,4,6,6,5,6,6,4,4,6,5,7,6,6,4,5,7,7,5,4,5,3,3,5,4,4,5,3,3,3,5,5,0,0,105.23,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,-1,1,1,1,2,5,1,4,5,3,4,1,5,1,4,-26,1,1,6,4,6,0,1,0,1,1,1,1,1,1,1,-1,-1,1,1,1,0,1,-1,0,0,0,0,-1,-1,0,0,1,1,1,5,5,5,4,2,7,NA,52,2,NA,4,2,NA,3,8,7,4,4,3,3,3,1,1,448946,105.23
2020-06-24T12:37:51Z,2020-06-24T12:52:25Z,100,873,1,2020-06-24T12:52:26Z,1,7,7,7,2,1,7,4,5,2,1,7,7,7,1,2,7,5,7,1,1,7,6,7,1,6,3,1,3,6,1,7,2,1,1,6,2,7,6,6,2,6,7,6,6,7,6,2,2,1,1,2,5,2,2,2,3,3,5,1,2,5,1,1,1,2,1,0,0,105.378,0,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,0,0,2,1,2,1,2,5,1,4,5,5,3,1,3,1,4,-77,1,2,6,6,6,-1,1,1,1,-1,-1,1,1,1,-1,1,-1,-1,1,-1,1,1,0,1,-1,-1,1,1,1,1,1,-1,1,-1,1,1,1,1,4,7,NA,67,2,NA,1,2,NA,3,5,5,4,5,1,1,3,1,1,148232,105.378
2020-06-24T12:29:50Z,2020-06-24T12:52:43Z,100,1372,1,2020-06-24T12:52:43Z,3,4,5,4,3,2,4,3,3,4,3,3,4,5,5,5,4,3,5,4,6,4,5,5,4,3,4,2,5,4,4,4,3,3,4,4,5,3,6,5,4,3,3,4,5,3,1,1,1,1,1,1,4,5,3,2,3,3,3,1,1,3,4,3,1,1,1,4.662,57.292,115.466,8,1,-1,-1,0,1,1,1,1,1,0,1,0,0,1,0,1,2,2,2,1,1,1,1,3,1,1,2,2,1,2,2,1,3,-41,1,1,6,1,6,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,5,1,1,1,5,4,NA,33,2,NA,2,2,NA,3,4,5,3,3,1,1,3,1,1,764773,115.466
2020-06-24T12:38:01Z,2020-06-24T12:52:51Z,100,890,1,2020-06-24T12:52:51Z,6,7,6,6,5,6,6,5,6,7,6,5,4,5,5,7,5,5,4,6,5,7,4,4,5,5,5,4,3,4,6,4,5,6,5,5,5,6,6,7,5,7,4,6,6,6,5,6,5,5,4,6,6,5,5,4,5,6,4,3,5,3,4,3,3,2,4,0,0,106.768,0,0,-1,2,0,0,-1,0,-1,-1,-1,0,0,2,0,0,-1,2,0,0,0,2,0,-1,4,5,4,3,4,5,3,4,5,4,65,3,6,4,4,4,-1,0,0,-1,1,-1,1,1,-1,-1,1,1,-1,-1,1,1,1,-1,0,-1,-1,-1,0,-1,-1,1,-1,1,0,4,4,3,4,3,3,NA,30,1,NA,2,2,NA,3,7,7,4,5,4,3,3,1,1,731330,106.768
2020-06-24T12:41:07Z,2020-06-24T12:52:53Z,100,705,1,2020-06-24T12:52:53Z,3,4,5,4,4,4,4,4,4,4,3,4,3,3,3,6,4,3,2,5,4,4,2,4,4,3,5,5,5,2,6,2,6,6,6,4,4,4,4,4,3,5,5,5,5,5,3,5,5,6,5,5,2,5,5,5,5,6,3,3,1,1,1,2,1,1,1,5.221,11.183,103.79,2,-1,-1,2,0,1,1,1,1,0,0,0,0,0,-1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3,25,1,1,3,1,1,-1,1,1,1,1,1,1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,2,3,3,1,1,2,NA,44,1,NA,4,2,NA,3,11,8,1,1,1,3,3,1,1,283117,103.79
2020-06-24T12:31:55Z,2020-06-24T12:52:53Z,100,1257,1,2020-06-24T12:52:53Z,3,2,3,2,2,1,6,5,5,1,3,5,4,2,2,6,2,2,1,5,5,4,4,3,4,6,2,1,3,7,5,6,5,5,6,4,2,6,6,6,1,6,7,5,7,6,4,2,4,2,4,3,1,7,7,7,7,7,2,5,1,1,3,1,1,1,1,0,0,106.096,0,-1,0,1,-1,1,1,1,1,0,-1,0,-1,2,0,0,1,1,1,1,1,1,1,1,2,3,1,1,2,1,1,1,1,5,0,1,1,6,1,2,1,1,1,-1,1,-1,1,1,1,1,0,0,1,1,1,-1,-1,-1,1,0,0,-1,-1,-1,-1,1,1,0,1,1,2,1,1,1,7,NA,59,1,NA,4,1,NA,3,4,2,2,1,1,1,3,1,1,310780,106.096
2020-06-24T12:40:58Z,2020-06-24T12:52:55Z,100,716,1,2020-06-24T12:52:55Z,1,7,7,7,1,1,7,7,7,1,1,7,7,7,1,2,7,7,7,2,1,7,7,7,1,1,6,6,6,2,1,7,1,1,1,3,6,2,2,1,5,1,2,2,2,3,7,1,1,1,1,1,7,1,1,1,1,1,5,1,1,3,1,1,1,1,1,8.118,8.118,111.37,1,0,0,0,0,-1,-1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,2,1,2,5,1,1,3,1,1,1,1,1,1,-100,1,6,6,1,6,-1,1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,1,1,5,5,5,5,2,7,NA,32,2,NA,2,2,NA,3,7,5,1,1,1,1,3,1,1,368483,111.37
2020-06-24T12:38:11Z,2020-06-24T12:52:59Z,100,887,1,2020-06-24T12:52:59Z,2,5,6,6,2,2,6,6,6,2,1,7,7,7,1,2,7,6,7,2,2,7,7,6,2,4,4,4,5,4,3,6,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,2,2,2,2,3,4,4,4,4,4,4,3,2,1,2,1,1,1,1,1,8.067,8.067,106.172,1,-1,-1,-1,-1,1,1,1,1,-1,1,1,1,-1,1,-1,1,-1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,2,-50,1,1,6,1,1,-1,1,0,0,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,-1,1,0,0,-1,-1,0,1,1,1,-1,-1,0,0,3,2,3,2,1,7,NA,31,3,NA,3,2,NA,3,3,2,2,2,1,1,3,1,1,506494,106.172
2020-06-24T12:45:05Z,2020-06-24T12:53:05Z,100,480,1,2020-06-24T12:53:05Z,1,6,6,7,1,1,7,7,6,1,5,7,5,3,2,3,6,4,3,3,1,7,6,7,1,5,3,2,4,5,1,6,2,2,2,3,5,3,4,4,3,5,4,4,4,5,6,2,2,1,2,2,5,3,3,3,3,2,5,1,2,4,1,3,1,4,1,8.423,14.351,102.936,3,2,2,2,2,0,-1,0,-1,2,2,2,2,2,2,2,1,-1,1,1,1,1,1,-1,5,1,4,4,1,4,1,4,1,4,-50,1,2,6,3,3,-1,1,0,1,-1,-1,1,1,1,0,0,-1,-1,0,-1,1,1,0,-1,-1,-1,1,1,1,1,0,-1,0,0,3,3,4,2,2,7,NA,29,0,NA,1,2,NA,3,4,4,2,2,1,1,3,1,1,576031,102.936
2020-06-24T12:33:08Z,2020-06-24T12:53:18Z,100,1210,1,2020-06-24T12:53:19Z,1,7,7,7,1,1,7,7,7,1,1,7,7,1,1,2,7,4,5,4,1,7,6,6,1,7,1,1,1,5,3,6,4,3,2,6,2,5,6,6,2,4,5,4,5,6,4,1,1,1,1,1,3,4,3,2,6,4,5,1,1,2,2,1,1,4,1,9.604,46.869,104.097,2,2,2,2,2,2,0,1,0,2,2,2,2,2,2,2,2,1,1,2,1,1,1,-1,5,1,2,2,2,3,1,5,1,3,-10,1,1,6,2,6,-1,1,-1,1,-1,-1,1,1,1,0,1,-1,1,-1,-1,1,1,1,0,-1,-1,1,1,1,-1,1,1,1,-1,5,5,5,1,1,3,NA,40,0,NA,3,2,NA,3,4,5,5,5,1,1,3,1,1,264085,104.097
2020-06-24T12:37:02Z,2020-06-24T12:53:34Z,100,992,1,2020-06-24T12:53:35Z,1,3,6,3,1,3,5,4,3,3,3,5,3,2,2,3,5,4,3,3,3,5,5,3,3,5,4,2,2,6,2,6,2,3,3,5,2,5,5,5,2,5,5,5,6,6,2,4,4,4,4,4,2,5,5,5,5,5,4,1,3,4,4,3,1,3,1,0,0,104.077,0,2,2,2,2,0,-1,1,-1,2,2,0,2,2,0,2,-1,1,1,-1,1,-1,1,0,4,1,3,4,3,3,1,4,1,3,-25,1,1,6,2,4,-1,1,-1,1,-1,-1,1,1,1,-1,0,-1,0,-1,-1,0,-1,1,0,-1,-1,1,1,1,1,1,-1,0,-1,3,4,3,3,3,7,NA,35,2,NA,1,2,NA,3,7,7,3,3,3,3,3,1,1,300514,104.077
2020-06-24T12:43:10Z,2020-06-24T12:54:19Z,100,668,1,2020-06-24T12:54:19Z,1,5,7,7,1,1,7,7,7,1,1,7,7,7,1,5,4,1,1,1,2,7,5,5,2,6,3,2,3,7,4,3,5,4,3,5,2,6,6,6,2,4,6,4,4,4,7,1,1,1,1,1,5,4,4,4,4,4,4,1,1,2,2,1,1,2,1,5.534,5.534,104.848,1,0,-1,0,0,1,-1,-1,1,-1,-1,-1,0,0,0,0,-1,1,1,-1,1,1,1,-1,3,1,2,2,2,1,1,1,1,3,-35,1,1,6,6,6,0,1,1,1,1,-1,1,1,1,0,1,-1,0,0,1,0,0,1,-1,-1,-1,1,1,1,0,1,1,-1,1,3,4,4,2,3,7,NA,28,0,NA,4,2,NA,3,11,2,4,4,2,1,3,1,1,736657,104.848
