start_date,end_date,progress,duration_in_seconds,finished,recorded_date,idealism_community_dishonest_r,idealism_community_considerate,idealism_community_good,idealism_community_positive,idealism_community_right,idealism_community_included,idealism_police_dishonest_r,idealism_police_considerate,idealism_police_good,idealism_police_positive,idealism_police_right,idealism_police_included,idealism_blm_good,idealism_blm_cooperate,idealism_blm_welcome_me,idealism_blm_better_country,idealism_btb_good,idealism_btb_cooperate,idealism_btb_welcome_me,idealism_btb_better_country,effectiveness_of_blm_pre,effectiveness_of_btb_pre,q_104_first_click,q_104_last_click,q_104_page_submit,q_104_click_count,q_508_first_click,q_508_last_click,q_508_page_submit,q_508_click_count,q_502_first_click,q_502_last_click,q_502_page_submit,q_502_click_count,elevation_want_to_help,elevation_feel_close,elevation_better_person,elevation_find_ways_to_help,elevation_warmth,elevation_lump,elevation_tears,elevation_goosebumps,elevation_uplifted,elevation_moved,elevation_touched,elevation_inspired,elevation_compassion,elevation_admiration,elevation_heartwarming,positive_affect_happy,positive_affect_entertained,positive_affect_amused,positive_affect_delighted,afraid_of_protestors,afraid_of_police,angry_at_protestors,angry_at_police,bored,effectiveness_of_blm_post,effectiveness_of_btb_post,police_funding,blm_support,btb_support,blm_reputation,btb_reputation,scope_climate_change,scope_immigration,scope_covid,scope_healthcare,scope_poverty,scope_other,ii_m_bombcities,ii_r_e_welfare,ii_e_taxcuts,ii_r_m_guncontrol,ii_m_militaryspending,ii_m_warantlesssearch,ii_r_e_pollutioncontrol,ii_r_e_foreignaid,ii_r_s_womenequality,ii_m_obedience,ii_r_m_enemycompromise,ii_m_nukes,ii_m_drones,ii_s_charterschools,ii_s_prayer,ii_r_m_pacifism,ii_r_e_socialism,ii_r_s_porn,ii_r_m_immigration,ii_s_deathpenalty,ii_m_waterboard,ii_r_s_premaritalsex,ii_r_s_gaymarriage,ii_r_s_abortion,ii_r_s_evolution,ii_m_patriotism,ii_s_bibletruth,ii_r_e_globalization,ii_e_smallgovernment,sdo_r_group_welfare,sdo_against_group_equality,sdo_r_for_group_equality,sdo_group_domination,vote_influence_blm_support,vote_influence_btb_support,covid_experience_bored,covid_experience_frustrated,covid_experience_lonely,covid_experience_angry,covid_experience_happy_r,race,race_2,age,political_party,political_party_5_text,community_racial_com,gender,gender_4_text,catch_sky_color,household_income,education,direct_connection_bl,direct_connection_ra,direct_connection_po,catch_distractions,catch_video_stream,catch_honesty,random_id,condition,vid_time,idealism_community,idealism_police,idealism_blm,idealism_btb,idealism_all,positive_affect,elevation,somatic,prosocial_motives,folk_affect,conservativism_social,conservativism_military,conservativism_economic,conservativism_overall,sdo_composite,parties,major_parties,ethnicity_factor,ethnicity_binary,education_factor,education_bins,gender_factor,gender_two_factor
2020-12-19T00:39:58Z,2020-12-19T00:51:13Z,100,675,1,2020-12-19T00:51:14Z,2,6,6,5,6,6,1,6,6,6,6,6,1,1,1,1,7,7,7,7,1,3,NA,NA,NA,NA,2.424,6.128,101.244,2,NA,NA,NA,NA,3,3,2,3,2,2,2,2,3,3,3,3,2,2,3,2,0,0,3,0,0,3,0,0,1,3,25,1,5,-100,100,1,1,1,1,1,1,1,-1,1,-1,1,-1,-1,1,1,1,1,-1,1,1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,-1,1,5,5,5,5,1,3,3,5,1,5,1,47,NA,42,1,NA,2,2,NA,3,10,5,1,2,2,3,1,1,970579,BtB,101.244,5.833333333333333,6.166666666666667,1,7,5.2,1.25,2.533333333333333,2,2.75,2.7142857142857144,0.8,0.5,0.7142857142857143,0.6551724137931034,5.5,Republican,Republican,47,non-white,5,bachelors,male,male
2020-12-19T00:44:22Z,2020-12-19T00:56:45Z,100,742,1,2020-12-19T00:56:45Z,3,5,5,7,4,5,7,1,1,1,1,1,7,6,7,7,1,6,3,1,2,1,NA,NA,NA,NA,0,0,103.675,0,NA,NA,NA,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0,2,1,-75,5,1,-10,-52,1,2,1,3,4,5,-1,1,0,0,-1,-1,1,1,1,-1,1,-1,-1,0,-1,-1,1,-1,1,0,0,1,1,1,1,-1,-1,-1,0,10,1,10,1,7,7,2,5,1,3,3,7,NA,27,2,NA,2,1,NA,3,2,3,2,2,1,3,1,1,808166,BtB,103.675,5.166666666666667,1,6.75,2.75,3.75,0.25,0.13333333333333333,0.5,0,0,-0.6,-0.6666666666666666,-0.42857142857142855,-0.5862068965517241,1,Democrat,Democrat,7,white,3,some_college,female,female
2020-12-19T00:40:44Z,2020-12-19T01:00:58Z,100,1213,1,2020-12-19T01:00:58Z,2,6,6,6,6,6,5,2,3,2,2,2,7,6,7,6,4,5,2,3,3,1,NA,NA,NA,NA,0,0,103.248,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,-40,4,1,0,-70,1,1,1,1,1,1,-1,0,0,-1,-1,-1,1,0,1,0,0,-1,-1,1,1,1,0,0,-1,-1,0,-1,-1,0,0,1,1,-1,0,8,3,7,2,7,7,1,4,1,3,2,3,NA,26,0,NA,2,2,NA,3,8,4,5,3,1,3,1,1,403051,BtB,103.248,6,2.3333333333333335,6.5,3.5,4.5,0.25,0,0,0,0,0.3,-0.25,0,0,3,Independent,Independent,3,non-white,4,associates,male,male
2020-12-19T00:42:06Z,2020-12-19T01:06:43Z,100,1477,1,2020-12-19T01:06:43Z,1,6,6,6,6,6,1,7,7,6,7,7,1,7,1,1,7,7,7,7,2,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,97.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,0,0,2,4,100,1,5,-100,1,1,1,1,1,1,1,-1,-1,1,-1,1,-1,0,1,1,1,0,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,1,-1,-1,1,5,5,5,4,1,1,2,2,1,2,4,7,NA,71,0,NA,4,2,NA,3,7,2,1,1,1,3,1,1,929734,control,97.36,6.166666666666667,6.833333333333333,2.5,7,5.8,0.75,0,0,0,0,-0.2,0.5833333333333334,0.5714285714285714,0.3103448275862069,5.25,Independent,Independent,7,white,2,hs_less,male,male
2020-12-19T01:01:51Z,2020-12-19T01:13:08Z,100,677,1,2020-12-19T01:13:08Z,5,6,7,6,6,6,5,6,6,6,5,7,6,5,6,6,7,6,5,6,5,4,NA,NA,NA,NA,7.35,7.35,114.901,1,NA,NA,NA,NA,3,2,3,2,2,1,1,1,1,2,3,2,2,2,3,1,0,1,1,2,2,0,3,0,3,5,29,3,4,36,78,2,3,4,2,2,3,-1,1,1,1,1,-1,1,-1,1,1,0,1,-1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,-1,9,10,9,7,3,5,2,2,3,3,4,7,NA,29,1,NA,4,2,NA,3,5,5,2,1,4,3,1,1,344815,BtB,114.901,5.666666666666667,5.5,5.75,6,5.7,0.75,2,1.25,2.5,2.142857142857143,0.6,-0.25,-0.14285714285714285,0.06896551724137931,5.25,Republican,Republican,7,white,5,bachelors,male,male
2020-12-19T01:06:21Z,2020-12-19T01:17:16Z,100,654,1,2020-12-19T01:17:16Z,2,5,4,6,5,4,2,5,4,5,6,6,6,4,5,5,4,5,4,5,3,2,NA,NA,NA,NA,0,0,102.029,0,NA,NA,NA,NA,2,2,3,3,2,2,2,1,1,2,2,2,2,1,2,3,2,1,1,1,0,0,0,0,4,3,53,5,5,51,27,3,4,4,3,3,2,1,1,1,-1,1,0,1,1,1,1,1,0,1,1,1,-1,1,-1,-1,1,1,0,-1,-1,1,0,1,1,0,7,3,9,10,4,5,3,4,2,1,5,1,NA,37,0,NA,1,2,NA,3,4,3,3,3,2,3,1,1,539379,BtB,102.029,5,5.333333333333333,5,4.5,5,1.75,1.9333333333333333,1.75,2.5,1.7142857142857142,0.5,0.5833333333333334,-0.5714285714285714,0.27586206896551724,4.75,Independent,Independent,1,non-white,3,some_college,male,male
2020-12-19T01:01:44Z,2020-12-19T01:20:51Z,100,1146,1,2020-12-19T01:20:51Z,4,4,4,4,4,4,6,2,2,2,2,2,4,4,7,2,4,4,7,2,3,1,NA,NA,NA,NA,0,0,100.64,0,NA,NA,NA,NA,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,3,2,3,2,0,3,1,-50,1,1,0,0,1,1,1,1,1,1,0,-1,1,-1,1,-1,1,-1,1,-1,0,-1,1,1,1,1,-1,1,0,0,0,1,0,-1,0,1,1,-1,1,10,6,6,6,1,1,1,3,1,3,2,2,NA,40,0,NA,2,2,NA,3,8,7,1,5,1,3,1,1,165627,BtB,100.64,4,2,4.25,4.25,3.5,1.25,0.5333333333333333,0,2,0,0.1,0,0.7142857142857143,0.20689655172413793,4.5,Independent,Independent,2,non-white,7,advanced,male,male
2020-12-19T01:15:23Z,2020-12-19T01:32:47Z,100,1043,1,2020-12-19T01:32:47Z,2,5,4,5,5,5,2,5,4,4,5,4,5,4,4,4,5,6,6,4,3,2,NA,NA,NA,NA,0,0,100.694,0,NA,NA,NA,NA,1,1,2,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,3,2,0,2,2,-5,-5,2,2,3,2,3,2,0,1,1,0,1,-1,1,1,1,0,1,-1,1,1,-1,0,-1,0,-1,0,0,1,0,1,1,1,-1,0,1,9,7,6,3,1,1,2,3,2,2,2,7,NA,56,1,NA,2,2,NA,3,3,3,2,2,1,3,1,1,245546,BtB,100.694,5,4.666666666666667,4.25,5.25,4.8,0.75,0.6666666666666666,0,1,0.8571428571428571,-0.5,0.08333333333333333,0,-0.13793103448275862,4.25,Republican,Republican,7,white,3,some_college,male,male
2020-12-19T00:59:43Z,2020-12-19T01:34:45Z,100,2101,1,2020-12-19T01:34:45Z,4,3,3,3,3,3,3,3,4,4,4,3,3,4,3,2,4,5,4,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,100.911,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,2,1,0,1,1,15,1,2,0,0,1,1,1,1,1,1,1,-1,1,0,1,-1,1,-1,1,0,0,0,1,0,1,-1,0,0,-1,1,1,-1,0,0,0,1,1,-1,0,7,6,5,3,1,1,3,5,2,3,1,7,NA,46,1,NA,2,1,NA,3,3,2,2,2,1,3,1,1,611414,control,100.911,3.1666666666666665,3.8333333333333335,3,4.25,3.55,0.75,0.06666666666666667,0,0,0.14285714285714285,0.3,0.5,0.42857142857142855,0.41379310344827586,4.75,Republican,Republican,7,white,2,hs_less,female,female
2020-12-19T01:24:11Z,2020-12-19T01:36:36Z,100,744,1,2020-12-19T01:36:36Z,2,3,4,3,3,4,2,5,5,5,5,5,6,5,7,7,4,4,5,3,2,1,22.88,30.804,112.394,2,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,0,1,0,1,2,3,3,2,3,3,2,1,1,0,1,0,1,0,1,1,2,1,-25,5,1,0,-67,2,4,2,4,5,3,0,1,-1,1,-1,-1,1,1,1,-1,1,-1,0,0,-1,0,1,0,1,-1,-1,1,1,1,1,1,-1,1,-1,10,1,8,1,2,1,2,5,2,3,2,7,NA,36,2,NA,2,2,NA,3,8,7,1,5,2,3,1,1,878939,BLM,112.394,3.8333333333333335,5.166666666666667,6.25,4,4.75,0.75,2.066666666666667,0.5,2.75,2.5714285714285716,-0.8,-0.5833333333333334,-1,-0.7586206896551724,1.5,Democrat,Democrat,7,white,7,advanced,male,male
2020-12-19T01:29:39Z,2020-12-19T01:36:48Z,100,429,1,2020-12-19T01:36:49Z,5,1,1,1,1,1,6,1,1,1,1,1,7,7,7,7,1,1,1,1,3,1,0,0,99.355,0,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,0,0,1,0,3,0,3,0,5,1,-65,5,1,100,-87,2,4,2,3,4,3,0,1,0,1,-1,-1,1,0,1,-1,0,-1,-1,0,-1,0,1,1,1,-1,-1,1,1,1,1,0,-1,0,0,10,1,10,1,4,1,3,3,3,2,3,7,NA,22,2,NA,4,1,NA,3,2,3,3,3,1,3,1,1,118990,BLM,99.355,1.3333333333333333,1.1666666666666667,7,1,2.35,0.75,2.933333333333333,2.75,3,3,-0.9,-0.6666666666666666,-0.42857142857142855,-0.6896551724137931,1,Democrat,Democrat,7,white,3,some_college,female,female
2020-12-19T01:29:41Z,2020-12-19T01:44:07Z,100,865,1,2020-12-19T01:44:07Z,2,5,5,5,5,5,2,5,5,4,5,4,1,3,2,1,6,6,6,6,5,3,0,0,101.728,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,5,1,10,1,3,-50,10,1,2,1,1,1,1,0,0,0,0,1,-1,1,0,-1,1,0,-1,0,0,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,1,1,-1,1,7,7,6,6,7,7,1,4,1,2,2,7,NA,31,1,NA,4,2,NA,3,8,1,1,1,1,3,1,1,694987,BLM,101.728,5.166666666666667,4.833333333333333,1.75,6,4.55,0,0,0,0,0,0.7,0.16666666666666666,0.2857142857142857,0.3793103448275862,5.5,Republican,Republican,7,white,1,hs_less,male,male
2020-12-19T01:49:40Z,2020-12-19T02:00:42Z,100,662,1,2020-12-19T02:00:42Z,4,5,6,5,6,6,3,3,5,3,3,4,7,7,7,7,2,4,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3.245,3.245,101.259,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,3,1,-45,5,1,100,-90,2,2,3,4,3,2,-1,1,0,1,-1,-1,1,1,1,0,1,-1,0,1,0,1,1,0,0,-1,-1,1,1,1,1,-1,-1,1,0,9,1,9,1,7,7,1,1,1,1,3,7,NA,49,2,NA,2,1,NA,3,4,7,2,3,2,3,1,1,563338,control,101.259,5.333333333333333,3.8333333333333335,7,2.5,4.65,1.5,0.06666666666666667,0,0.25,0,-0.6,-0.75,-0.7142857142857143,-0.6896551724137931,1.5,Democrat,Democrat,7,white,7,advanced,female,female
2020-12-19T01:56:32Z,2020-12-19T02:05:28Z,100,536,1,2020-12-19T02:05:28Z,3,5,5,5,5,5,3,5,5,5,5,5,4,4,4,4,6,6,6,6,3,2,NA,NA,NA,NA,NA,NA,NA,NA,98.486,98.486,100.075,1,2,1,0,1,0,1,1,0,0,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,3,2,18,2,3,-10,13,1,2,1,1,1,2,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,-1,-1,1,-1,1,0,1,0,1,1,1,0,0,1,7,6,6,7,1,2,4,3,4,3,3,7,NA,36,1,NA,1,1,NA,3,5,5,1,2,1,3,1,1,555041,control,100.075,5,5,4,6,5,0.25,0.8,0.5,1,0.8571428571428571,-0.3,0.5833333333333334,0.2857142857142857,0.20689655172413793,5.5,Republican,Republican,7,white,5,bachelors,female,female
2020-12-19T01:57:11Z,2020-12-19T02:11:20Z,100,849,1,2020-12-19T02:11:20Z,1,7,6,5,6,7,1,7,7,7,7,7,4,3,1,5,7,7,7,7,1,4,NA,NA,NA,NA,0,0,101.15,0,NA,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,0,2,3,0,3,0,0,1,4,100,1,5,-100,100,1,1,1,1,1,1,1,-1,1,-1,1,0,1,1,1,1,1,1,1,1,1,-1,-1,0,-1,1,-1,1,1,1,1,1,-1,-1,1,10,4,8,1,1,5,2,5,1,3,2,7,NA,57,1,NA,2,2,NA,3,9,5,1,1,1,3,1,1,107831,BtB,101.15,6.333333333333333,7,3.25,7,6.05,1.75,3,3,3,3,-0.3,0.5833333333333334,0.42857142857142855,0.2413793103448276,2.25,Republican,Republican,7,white,5,bachelors,male,male
2020-12-18T17:52:52Z,2020-12-19T02:27:09Z,100,30857,1,2020-12-19T02:27:09Z,2,4,7,7,4,4,5,5,5,4,5,4,6,6,1,7,7,5,7,7,3,3,0,0,101.694,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,1,0,0,2,2,0,3,0,0,0,2,0,0,0,0,3,2,52,3,5,6,7,1,1,1,1,1,1,0,1,1,1,1,-1,1,1,1,1,1,-1,1,1,-1,0,1,1,-1,1,-1,1,1,1,1,1,0,1,1,10,1,10,1,1,1,1,3,1,1,3,7,NA,59,2,NA,3,2,NA,3,11,5,5,5,5,3,1,1,996549,BLM,101.694,5.333333333333333,4.333333333333333,5,6.5,5.2,0.75,0.4666666666666667,0,0.25,0.8571428571428571,-0.5,0,-0.42857142857142855,-0.27586206896551724,1,Democrat,Democrat,7,white,5,bachelors,male,male
2020-12-19T02:17:31Z,2020-12-19T02:30:12Z,100,761,1,2020-12-19T02:30:13Z,2,5,5,5,5,5,2,5,5,5,5,5,6,6,6,6,5,5,3,4,4,2,0,0,102.405,0,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,0,2,1,0,1,0,2,0,4,2,-22,5,4,69,1,3,4,4,3,4,3,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,8,4,8,4,5,1,1,3,3,3,1,3,NA,59,2,NA,1,1,NA,3,5,5,3,4,2,3,1,1,729579,BLM,102.405,5.166666666666667,5.166666666666667,6,4.25,5.15,1,1.9333333333333333,2,2,1.8571428571428572,0.6,-0.16666666666666666,-0.42857142857142855,0.034482758620689655,3.5,Democrat,Democrat,3,non-white,5,bachelors,female,female
2020-12-19T02:19:16Z,2020-12-19T02:31:28Z,100,731,1,2020-12-19T02:31:28Z,6,5,6,6,6,5,5,5,5,5,6,6,5,5,6,5,6,6,6,5,4,3,0,0,107.954,0,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,2,1,2,2,3,2,3,4,64,4,3,82,58,4,3,4,4,3,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,8,7,8,7,5,4,4,3,4,3,3,7,NA,30,2,NA,4,2,NA,3,9,7,4,3,4,3,1,1,721844,BLM,107.954,5,5,5.25,5.75,5.2,1.5,1.8666666666666667,1.75,2.25,1.7142857142857142,0,0.08333333333333333,-0.14285714285714285,0,5,Democrat,Democrat,7,white,7,advanced,male,male
2020-12-19T02:24:42Z,2020-12-19T02:31:32Z,100,410,1,2020-12-19T02:31:32Z,3,5,5,5,5,5,5,3,3,3,3,3,5,5,2,2,5,5,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,133.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,2,-50,2,1,1,0,1,3,1,2,3,3,-1,-1,1,-1,1,-1,1,1,1,-1,1,-1,-1,1,-1,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,7,4,7,4,7,7,4,2,2,2,3,7,NA,32,0,NA,2,2,NA,3,6,3,2,2,2,3,1,1,812115,control,133.1,5,3,3.5,3.5,3.8,0.25,0,0,0,0,-0.8,-0.5,0.42857142857142855,-0.3793103448275862,4,Independent,Independent,7,white,3,some_college,male,male
2020-12-19T02:23:50Z,2020-12-19T02:40:55Z,100,1025,1,2020-12-19T02:40:56Z,2,6,6,6,6,6,2,6,6,6,6,6,7,7,7,7,6,6,6,4,2,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,101.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,-20,5,2,25,-50,1,2,1,1,4,2,-1,1,0,-1,0,-1,1,1,1,-1,0,-1,0,-1,-1,-1,-1,1,-1,0,-1,1,1,1,1,1,-1,1,0,10,1,10,1,2,1,1,2,1,2,1,7,NA,39,0,NA,2,2,NA,3,3,4,4,5,1,3,1,1,288794,control,101.893,6,6,7,5.5,6.1,0,0,0,0,0,-0.9,-0.08333333333333333,-0.42857142857142855,-0.4482758620689655,1,Independent,Independent,7,white,4,associates,male,male
2020-12-19T02:29:58Z,2020-12-19T02:43:44Z,100,825,1,2020-12-19T02:43:44Z,3,5,6,5,5,5,3,5,5,5,5,5,4,4,3,4,5,5,5,4,2,2,NA,NA,NA,NA,57.196,84.686,100.36,2,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,1,0,2,1,2,0,0,0,0,0,1,0,1,0,0,2,2,40,1,3,25,80,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,8,6,5,3,1,2,4,2,2,2,3,7,NA,59,1,NA,1,1,NA,3,1,2,2,1,2,3,1,1,667436,BtB,100.36,5.166666666666667,5,3.75,4.75,4.75,0,0.5333333333333333,0,0.25,1,0.4,-0.16666666666666666,0.14285714285714285,0.10344827586206896,4.5,Republican,Republican,7,white,2,hs_less,female,female
2020-12-19T02:26:05Z,2020-12-19T02:45:13Z,100,1148,1,2020-12-19T02:45:13Z,3,5,5,4,5,5,5,3,3,3,3,3,2,3,4,1,4,4,2,3,2,3,0,0,106.579,0,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,1,2,3,2,1,3,3,2,3,2,2,0,0,0,0,0,0,0,1,0,3,3,0,1,1,25,-100,1,1,1,1,1,2,0,1,1,-1,1,-1,1,1,1,1,-1,0,1,1,1,0,0,-1,-1,1,1,-1,-1,-1,-1,1,1,-1,1,8,9,2,6,1,1,2,3,1,2,1,3,NA,54,1,NA,2,1,NA,3,3,4,5,4,1,3,1,1,474170,BLM,106.579,4.833333333333333,3,2.5,3.25,3.5,0,2.2,2,2.25,2.2857142857142856,0.8,0.5833333333333334,0,0.5172413793103449,6.75,Republican,Republican,3,non-white,4,associates,female,female
2020-12-19T02:35:29Z,2020-12-19T02:47:20Z,100,711,1,2020-12-19T02:47:20Z,2,5,5,5,6,6,1,5,4,4,4,5,7,5,6,7,5,6,4,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3.114,98.209,98.981,3,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,3,1,-25,4,1,10,-30,2,3,1,1,5,4,-1,1,-1,1,-1,-1,1,1,1,0,1,-1,0,0,-1,1,-1,0,1,-1,-1,1,1,1,1,1,-1,0,-1,8,1,9,2,2,1,2,4,1,1,2,7,NA,56,2,NA,2,1,NA,3,1,3,2,3,1,3,1,1,417852,control,98.981,5.5,4.833333333333333,6.25,4.5,5.25,0.25,0.4,0,1,0.2857142857142857,-0.8,-0.6666666666666666,-0.5714285714285714,-0.6896551724137931,2,Democrat,Democrat,7,white,3,some_college,female,female
2020-12-19T02:38:10Z,2020-12-19T02:49:48Z,100,698,1,2020-12-19T02:49:48Z,4,5,6,4,6,5,3,5,5,5,4,4,4,4,5,2,4,6,7,6,4,3,6.241,6.241,105.484,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,2,1,1,4,2,50,2,4,-15,0,1,1,1,1,1,1,1,0,1,-1,1,0,1,0,-1,0,1,0,1,0,1,-1,-1,0,-1,1,0,1,1,1,-1,1,1,0,0,9,1,10,1,1,1,2,4,1,5,1,7,NA,50,1,NA,2,1,NA,3,2,2,5,1,4,3,1,1,418767,BLM,105.484,5,4.666666666666667,3.75,5.75,4.8,1,0,0,0,0,0.2,0.5,0.14285714285714285,0.3103448275862069,1.25,Republican,Republican,7,white,2,hs_less,female,female
2020-12-19T02:35:39Z,2020-12-19T02:51:09Z,100,929,1,2020-12-19T02:51:09Z,2,5,5,4,5,5,2,6,6,6,5,6,4,4,3,3,6,6,5,6,1,4,NA,NA,NA,NA,0,0,100.717,0,NA,NA,NA,NA,1,1,1,1,0,0,0,0,1,0,0,0,2,1,1,1,0,0,1,0,0,2,0,2,1,4,26,1,4,-29,25,1,1,1,1,2,2,-1,0,-1,0,1,-1,1,0,1,1,1,-1,1,0,-1,0,-1,1,-1,-1,0,1,1,1,1,1,-1,0,-1,8,8,2,5,1,1,4,4,4,4,1,7,NA,39,1,NA,4,2,NA,3,7,8,1,1,3,3,1,1,639852,BtB,100.717,5,5.833333333333333,3.5,5.75,5.1,0.5,0.6,0,1,0.7142857142857143,-0.9,0.08333333333333333,-0.2857142857142857,-0.3448275862068966,6.25,Republican,Republican,7,white,8,advanced,male,male
2020-12-19T02:41:49Z,2020-12-19T02:53:11Z,100,681,1,2020-12-19T02:53:11Z,1,7,7,1,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,NA,NA,NA,NA,0,0,97.486,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,0,5,5,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,1,10,5,7,7,5,2,1,1,5,4,NA,30,0,NA,5,1,NA,3,2,3,2,2,2,3,1,1,749636,BtB,97.486,6,7,7,7,6.7,0,0,0,0,0,-0.4,0.08333333333333333,0,-0.10344827586206896,2,Independent,Independent,4,non-white,3,some_college,female,female
2020-12-19T02:55:05Z,2020-12-19T03:02:24Z,100,438,1,2020-12-19T03:02:24Z,4,1,1,1,1,1,4,1,1,1,1,1,7,1,1,1,1,1,1,1,2,1,NA,NA,NA,NA,100.813,100.813,101.333,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,2,1,-100,1,1,0,0,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,5,1,1,1,1,1,1,1,1,8,human,49,5,CCP,4,0,NA,3,1,5,1,5,1,3,1,1,363753,BtB,101.333,1.5,1.5,2.5,1,1.6,0,0,0,0,0,0.2,-0.3333333333333333,0.42857142857142855,0.034482758620689655,4.5,Other,NA,8,non-white,5,bachelors,prefer not to say,NA
2020-12-19T02:54:21Z,2020-12-19T03:02:46Z,100,505,1,2020-12-19T03:02:46Z,2,6,6,6,6,6,1,6,6,6,6,6,4,4,1,3,7,6,6,6,2,3,NA,NA,NA,NA,7.206,104,105.014,8,NA,NA,NA,NA,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,0,1,2,0,2,0,0,2,3,53,1,5,23,-29,1,1,1,1,1,1,1,-1,1,1,1,-1,0,0,1,1,-1,0,1,1,-1,-1,-1,1,-1,1,0,1,1,1,1,1,-1,-1,1,10,1,10,1,1,4,2,3,3,3,3,7,NA,58,2,NA,2,2,NA,3,10,8,1,1,1,3,1,1,992850,BtB,105.014,6,6.166666666666667,3,6.25,5.5,1,1.7333333333333334,1,2,2,-0.6,0.5,0.7142857142857143,0.1724137931034483,1,Democrat,Democrat,7,white,8,advanced,male,male
