start_date,end_date,progress,duration_in_seconds,finished,recorded_date,iraq_fair_r,iraq_wealthy_privilege,iraq_angry,iraq_corrupt,iraq_happy_r,bailouts_fair_r,bailouts_wealthy_privilege,bailouts_angry,bailouts_corrupt,bailouts_happy_r,offshore_fair_r,offshore_wealthy_privilege,offshore_angry,offshore_corrupt,offshore_happy_r,covid_19_relief_fair_r,covid_19_relief_wealthy_privilege,covid_19_relief_angry,covid_19_relief_corrupt,covid_19_relief_happy_r,large_corps_fair_r,large_corps_wealthy_privilege,large_corps_angry,large_corps_corrupt,large_corps_happy_r,charity_fair_r,charity_wealthy_privilege,charity_angry,charity_corrupt,charity_happy_r,gov_response_overall_safe_r,gov_response_overall_suffering,gov_response_overall_concern_r,gov_response_overall_protect_jobs_r,gov_response_overall_generous_r,community_response_safe_r,community_response_suffering,community_response_concern_r,community_response_help_those_in_need_r,community_response_generous_r,idealism_community_dishonest_r,idealism_community_considerate,idealism_community_good,idealism_community_positive,idealism_community_right,idealism_community_included,idealism_elites_dishonest_r,idealism_elites_considerate,idealism_elites_good,idealism_elites_positive,idealism_elites_right,idealism_elites_included,idealism_police_dishonest_r,idealism_police_considerate,idealism_police_good,idealism_police_positive,idealism_police_right,idealism_police_included,pre_video_sympathy_blm,pre_video_anger_blm_r,pre_video_participate_blm_protests,pre_video_wish_participated,pre_video_wish_blue_r,pre_video_donations_support_blm,pre_video_donations_oppose_blm_r,pre_video_social_media_support_blm,pre_video_social_media_criticize_blm_r,q_104_first_click,q_104_last_click,q_104_page_submit,q_104_click_count,elevation_want_to_help,elevation_feel_close,elevation_better_person,elevation_find_ways_to_help,elevation_warmth,elevation_lump,elevation_tears,elevation_goosebumps,elevation_uplifted,elevation_moved,elevation_touched,elevation_inspired,elevation_compassion,elevation_admiration,elevation_heartwarming,positive_affect_happy,positive_affect_entertained,positive_affect_amused,positive_affect_delighted,afraid_of_protestors,afraid_of_police,angry_at_protestors,angry_at_police,post_video_sympathy_blm,post_video_anger_blm_r,post_video_plan_to_participate_blm_protests,post_video_wish_participate,post_video_wish_blue_r,post_video_donations_support_blm,post_video_donations_oppose_blm_r,post_video_social_media_support_blm,post_video_social_media_criticize_blm_r,effectiveness_of_blm_post,police_funding,tactic_looting,tactic_burn_stations,tactic_loud_chants,tactic_block_traffic,tactic_gathering,ii_m_bombcities,ii_r_e_welfare,ii_e_taxcuts,ii_r_m_guncontrol,ii_m_militaryspending,ii_m_warantlesssearch,ii_r_e_pollutioncontrol,ii_r_e_foreignaid,ii_r_s_womenequality,ii_m_obedience,ii_r_m_enemycompromise,ii_m_nukes,ii_m_drones,ii_s_charterschools,ii_s_prayer,ii_r_m_pacifism,ii_r_e_socialism,ii_r_s_porn,ii_r_m_immigration,ii_s_deathpenalty,ii_m_waterboard,ii_r_s_premaritalsex,ii_r_s_gaymarriage,ii_r_s_abortion,ii_r_s_evolution,ii_m_patriotism,ii_s_bibletruth,ii_r_e_globalization,ii_e_smallgovernment,covid_experience_bored,covid_experience_frustrated,covid_experience_lonely,covid_experience_angry,covid_experience_happy_r,race_ethnicity_origin,race_ethnicity_origin_text,age,pol_parties,pol_parties_text,community_description,gender,gender_text,catch_sky_color,income,education,direct_connection_bl,direct_connection_ra,direct_connection_po,direct_connection_el,catch_distractions,catch_video_stream,catch_honesty,random_id,vid_time,bad_policy_iraq,bad_policy_bailouts,bad_policy_offshore,bad_policy_covid19_relief,bad_policy_corps,bad_policy_charity,bad_policy_gov,bad_policy_community,idealism_community,idealism_elites,idealism_police,idealism_all,blm_support_t1,blm_support_t2,positive_affect,elevation,somatic,prosocial_motives,folk_affect,tactics,conservativism_social,conservativism_military,conservativism_economic,conservativism_overall,condition,parties,major_parties
2020-06-24T12:27:36Z,2020-06-24T12:45:22Z,100,1065,1,2020-06-24T12:45:22Z,5,3,3,4,2,2,3,6,4,3,2,6,6,3,1,5,3,3,3,5,3,5,5,6,2,6,2,2,3,5,5,2,6,5,5,6,2,6,5,5,2,6,5,6,6,5,2,5,5,5,5,6,2,6,6,6,6,6,1,4,1,1,1,1,1,1,1,0,0,104.561,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,2,0,0,1,0,1,0,2,4,1,1,1,1,2,1,1,2,0,1,1,4,1,4,0,1,1,-1,1,-1,1,1,1,1,1,-1,1,0,1,0,-1,1,-1,1,-1,1,1,1,1,1,-1,-1,1,2,2,1,2,1,7,NA,50,1,NA,2,1,NA,3,5,3,3,2,1,1,3,1,1,414213,104.561,3.8,4.8,5.6,3,5.4,2.4,2.6,2.4,5.666666666666667,5.333333333333333,6,5.666666666666667,2.4444444444444446,2.4444444444444446,0.5,0.4666666666666667,0,0.75,0.5714285714285714,2.2,-0.5,0.16666666666666666,0.14285714285714285,-0.06896551724137931,BLM,Republican,Republican
2020-06-24T12:29:23Z,2020-06-24T12:45:26Z,100,962,1,2020-06-24T12:45:26Z,4,1,1,3,1,5,2,1,3,4,1,3,7,7,1,5,1,1,1,6,2,7,4,6,1,4,2,1,3,1,5,4,3,3,2,4,2,3,2,3,2,4,5,5,4,6,3,4,4,5,4,4,3,6,4,2,5,5,1,4,1,1,1,1,1,1,1,0,0,104.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,2,1,1,1,1,1,1,1,2,-26,1,1,3,1,1,-1,-1,1,-1,-1,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,1,1,1,-1,-1,-1,5,5,3,4,1,7,NA,37,2,NA,4,1,NA,3,8,2,1,1,2,1,3,1,1,281079,104.461,3.2,2.6,6.2,1.6,6,3.4,4.6,4.4,5,4.333333333333333,4.5,4.611111111111111,2.4444444444444446,2.6666666666666665,0.5,0,0,0,0,1.4,-0.8,0,0.42857142857142855,-0.1724137931034483,BLM,Democrat,Democrat
2020-06-24T12:38:32Z,2020-06-24T12:45:32Z,100,420,1,2020-06-24T12:45:32Z,3,3,4,5,2,2,7,6,6,2,1,7,7,7,1,4,5,4,4,3,1,7,6,7,2,4,4,2,2,4,5,4,4,4,3,5,2,6,5,6,3,4,4,4,4,3,5,2,2,3,2,2,2,4,5,5,6,5,3,2,2,2,1,1,1,1,1,1.142,110.958,111.254,4,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2,1,0,1,0,1,0,0,3,1,2,2,1,2,1,1,1,1,-25,1,1,5,3,2,-1,1,1,1,-1,-1,1,0,1,0,0,-1,0,1,-1,0,1,1,1,-1,-1,1,1,1,0,1,-1,0,1,2,3,2,2,1,2,NA,25,2,NA,3,1,NA,3,3,5,2,2,1,1,3,1,1,854721,111.254,4.6,6.2,7,4.4,6.6,3.2,4,2.4,4,2.3333333333333335,5.166666666666667,3.8333333333333335,3.111111111111111,3.3333333333333335,1,1.4666666666666666,0,2,2,2.4,-0.7,-0.5,-0.14285714285714285,-0.4827586206896552,BLM,Democrat,Democrat
2020-06-24T12:37:35Z,2020-06-24T12:45:36Z,100,481,1,2020-06-24T12:45:36Z,1,7,7,7,1,1,7,7,7,1,1,7,7,4,1,1,7,7,7,1,1,7,7,7,1,1,7,7,7,1,2,7,1,2,1,2,5,1,3,2,5,2,3,4,3,3,7,1,1,1,1,1,4,3,2,2,2,3,1,5,1,1,1,1,1,1,1,8.388,9.266,102.937,2,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,4,1,1,1,1,1,1,1,2,-75,1,1,5,1,1,-1,1,-1,1,-1,-1,1,-1,1,0,1,-1,1,-1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,1,-1,1,3,1,2,1,7,NA,38,2,NA,2,2,NA,3,2,2,2,1,1,1,3,1,1,141108,102.937,7,7,6.4,7,7,7,6.6,5.8,3,1,2.6666666666666665,2.2222222222222223,2.3333333333333335,2.4444444444444446,0.75,0.4,0.25,0.25,0.5714285714285714,1.8,-1,-0.5833333333333334,-0.7142857142857143,-0.7586206896551724,BLM,Democrat,Democrat
2020-06-24T12:26:12Z,2020-06-24T12:45:41Z,100,1169,1,2020-06-24T12:45:41Z,2,7,4,6,1,2,7,5,6,2,2,7,4,5,2,4,6,4,4,3,3,7,4,6,2,6,4,1,3,5,1,1,2,2,2,4,3,4,4,4,3,4,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,2,1,1,1,1,1,9.192,9.192,104.725,1,1,1,3,2,1,1,1,1,1,1,2,2,3,2,2,0,0,0,0,0,1,0,1,4,1,1,2,2,1,1,1,1,2,-40,1,1,5,1,3,0,0,1,1,0,-1,1,0,1,-1,1,-1,0,0,0,-1,0,-1,1,1,-1,1,1,1,0,0,-1,0,0,2,1,2,1,3,7,NA,56,0,NA,4,1,NA,3,7,2,4,4,2,1,3,1,1,259694,104.725,6,6,5.6,4.6,5.6,2.6,5.2,3.8,4.666666666666667,4,4,4.222222222222222,3.111111111111111,3.111111111111111,0,1.6,1,1.75,1.8571428571428572,2.2,-0.3,-0.5,0,-0.3103448275862069,BLM,Independent,Independent
2020-06-24T12:29:02Z,2020-06-24T12:45:43Z,100,1001,1,2020-06-24T12:45:44Z,5,4,5,5,6,5,6,4,4,5,4,5,5,5,4,5,4,4,4,5,4,5,6,4,5,4,5,6,5,4,4,4,5,5,6,4,5,5,4,5,6,6,5,5,4,4,5,5,4,5,4,6,6,5,3,4,4,5,4,3,3,4,3,4,3,3,4,0,0,107.673,0,2,3,2,2,2,1,2,3,1,0,2,2,1,2,3,2,1,1,2,1,1,0,2,3,4,3,3,4,3,3,2,3,3,-28,2,1,4,2,3,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,2,1,1,4,7,NA,35,2,NA,2,1,NA,3,6,5,4,3,4,4,3,1,1,528439,107.673,3.8,4,4.6,3.6,4.4,4.8,3.2,3.8,4.333333333333333,4.5,3.8333333333333335,4.222222222222222,3.2222222222222223,2.6666666666666665,1.5,1.8666666666666667,2,2.25,1.5714285714285714,2.4,0.4,0,-0.7142857142857143,-0.034482758620689655,BLM,Democrat,Democrat
2020-06-24T12:34:06Z,2020-06-24T12:45:47Z,100,700,1,2020-06-24T12:45:48Z,1,1,3,7,1,1,7,7,7,1,5,1,1,1,1,1,1,5,4,1,1,7,7,7,1,1,5,6,6,1,2,6,1,2,1,5,3,5,5,5,2,5,6,6,6,5,6,1,1,1,1,1,5,3,4,4,4,4,2,1,1,1,1,1,1,1,1,1.223,8.179,362.472,3,0,2,0,0,0,0,1,0,2,1,0,0,1,0,2,2,0,1,0,0,0,0,0,2,1,1,1,1,1,1,1,1,3,25,1,1,2,1,1,-1,0,1,1,0,-1,-1,-1,1,0,1,-1,-1,0,0,0,0,1,1,-1,-1,1,1,0,1,0,-1,0,-1,2,1,2,1,1,7,NA,29,0,NA,1,2,NA,3,8,4,2,2,1,1,3,1,1,362429,362.472,5,7,2.6,4.8,7,6.2,6.4,3,5.666666666666667,1.1666666666666667,3.6666666666666665,3.5,2.888888888888889,2.888888888888889,0.75,0.6,0.25,0.5,0.8571428571428571,1.2,-0.7,-0.6666666666666666,0.2857142857142857,-0.4482758620689655,BLM,Independent,Independent
2020-06-24T12:35:26Z,2020-06-24T12:45:58Z,100,632,1,2020-06-24T12:45:59Z,5,5,6,6,6,7,5,6,7,6,6,7,5,5,6,5,5,4,6,6,7,5,6,7,6,6,5,7,6,7,7,5,6,7,7,7,6,7,5,6,6,5,5,6,7,6,6,5,7,6,6,5,4,4,4,5,6,5,4,2,4,3,4,4,2,5,4,0,0,113.733,0,2,3,2,3,2,2,2,1,1,2,2,2,1,2,3,2,2,1,2,2,1,3,1,5,2,3,4,5,3,2,5,4,3,26,3,3,4,2,4,0,1,1,1,1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,1,-1,0,1,1,3,2,3,4,4,3,NA,32,1,NA,3,2,NA,3,10,7,4,5,4,5,3,1,1,831386,113.733,4.4,4.2,4.2,4,4.2,4.2,2,2.6,5.166666666666667,5.166666666666667,4.666666666666667,5,3.5555555555555554,3.4444444444444446,1.75,2,1.75,2.5,1.8571428571428572,3.2,0.3,-0.3333333333333333,-0.14285714285714285,-0.06896551724137931,BLM,Republican,Republican
2020-06-24T12:32:50Z,2020-06-24T12:46:03Z,100,792,1,2020-06-24T12:46:03Z,1,6,7,7,1,4,4,5,4,3,3,5,5,5,3,4,5,4,3,4,3,5,4,5,3,4,3,3,4,4,4,7,2,1,2,5,2,5,5,4,1,5,6,6,6,5,6,2,3,1,2,2,1,7,7,7,7,7,1,5,1,1,5,1,1,1,4,0,0,105.871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,1,1,1,1,3,1,25,1,1,5,1,5,-1,0,1,-1,1,-1,0,0,-1,1,0,-1,-1,1,1,0,-1,-1,-1,1,0,-1,-1,-1,-1,1,1,-1,1,3,4,1,3,1,7,NA,65,1,NA,1,1,NA,3,3,3,3,1,1,1,3,1,1,959986,105.871,6.8,4.4,5,4,4.8,3.6,6,3,5.833333333333333,2,7,4.944444444444445,1.5555555555555556,2.111111111111111,0,0,0,0,0,2.6,1,0.08333333333333333,0.5714285714285714,0.5172413793103449,BLM,Republican,Republican
2020-06-24T12:33:27Z,2020-06-24T12:46:10Z,100,762,1,2020-06-24T12:46:10Z,1,1,7,7,1,4,4,4,4,4,4,4,4,4,4,7,1,1,1,7,4,7,7,4,4,4,4,4,4,4,1,7,1,4,4,4,7,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,5,3,4,3,3,4,1,3,1,1,1,1,1,1,1,0,0,104.624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,1,5,1,1,1,1,2,1,1,1,1,1,1,2,1,3,-1,0,1,-1,0,-1,1,-1,0,-1,0,-1,-1,0,1,0,-1,1,-1,0,0,1,0,-1,0,1,0,-1,1,1,1,1,2,3,7,NA,40,0,NA,1,2,NA,3,7,4,2,2,2,2,3,1,1,106206,104.624,5.8,4,4,1,5.2,4,5.8,4.6,4,3.6666666666666665,3.3333333333333335,3.6666666666666665,2.5555555555555554,2.2222222222222223,0.75,0,0,0,0,1.6,0,-0.16666666666666666,0.5714285714285714,0.06896551724137931,BLM,Independent,Independent
2020-06-24T12:26:58Z,2020-06-24T12:46:10Z,100,1151,1,2020-06-24T12:46:10Z,1,3,7,7,1,4,7,4,1,4,4,1,4,3,3,7,1,1,1,7,2,7,4,7,1,7,4,1,1,6,7,1,7,7,7,7,1,7,7,7,5,5,6,4,4,5,4,4,3,3,3,3,5,3,4,4,5,4,5,1,4,5,5,3,1,4,1,0,0,105.495,0,3,3,3,3,3,2,2,1,1,3,3,3,3,3,3,3,0,0,3,0,0,0,3,5,1,5,5,5,3,3,5,1,4,-50,1,1,5,5,5,0,1,0,1,1,-1,1,1,1,1,-1,-1,0,1,-1,0,0,-1,-1,0,0,1,-1,1,0,1,1,1,0,3,2,1,3,1,7,NA,48,2,NA,4,1,NA,3,11,8,5,4,4,4,3,1,1,947030,105.495,6.2,4,3.4,1,6.2,1.8,1,1,4.5,3.3333333333333335,3.8333333333333335,3.888888888888889,4.111111111111111,4.111111111111111,1.5,2.6,2,3,2.7142857142857144,3.4,0,0.16666666666666666,-0.5714285714285714,-0.06896551724137931,BLM,Democrat,Democrat
2020-06-24T12:33:45Z,2020-06-24T12:46:17Z,100,751,1,2020-06-24T12:46:18Z,1,6,5,6,1,2,7,3,2,2,5,6,1,1,1,4,7,1,3,3,2,7,3,3,2,5,2,1,2,4,1,7,1,1,2,5,2,5,5,5,1,6,6,5,6,5,3,2,2,2,2,2,2,5,5,5,5,5,4,1,1,3,1,1,1,3,1,22.898,22.898,104.762,1,3,2,2,2,0,0,0,0,2,2,2,2,3,3,2,2,1,0,0,0,0,0,0,4,1,1,4,1,1,1,4,1,3,0,1,1,5,4,3,-1,1,1,1,1,-1,1,1,1,-1,1,-1,-1,0,-1,-1,1,1,1,-1,-1,1,1,1,1,1,-1,1,-1,1,1,1,1,4,7,NA,66,2,NA,2,2,NA,3,2,4,1,1,3,1,3,1,1,158526,104.762,6.2,4.8,3.6,4,5,2.4,6.8,2.8,5.833333333333333,2.5,5.166666666666667,4.5,3.5555555555555554,3.7777777777777777,0.75,1.6666666666666667,0,2.25,2.2857142857142856,2.8,-0.9,-0.5,-0.7142857142857143,-0.6896551724137931,BLM,Democrat,Democrat
2020-06-24T12:36:22Z,2020-06-24T12:46:18Z,100,595,1,2020-06-24T12:46:19Z,1,7,7,7,1,5,6,2,2,4,3,5,4,3,2,4,5,1,2,4,3,6,3,6,2,6,1,1,1,6,4,3,4,4,3,4,3,4,4,4,2,5,5,5,5,5,6,1,2,2,2,2,3,4,4,4,5,5,4,1,1,2,1,1,1,3,1,7.818,7.818,105.537,1,2,3,2,2,2,2,0,0,3,2,2,3,2,2,3,2,1,0,0,0,0,0,1,5,1,3,3,1,2,1,4,1,3,-25,1,1,5,4,5,-1,1,-1,1,-1,-1,1,1,1,1,1,-1,-1,1,-1,1,-1,1,-1,0,-1,1,1,1,1,0,-1,0,-1,3,3,2,1,4,7,NA,58,2,NA,2,1,NA,3,11,5,3,3,1,1,3,1,1,884162,105.537,7,3.4,4.6,3.2,5.2,1.4,4,3.8,5.166666666666667,1.8333333333333333,4.5,3.8333333333333335,3.4444444444444446,4.111111111111111,0.75,2,1,2.25,2.4285714285714284,3.2,-0.7,-0.5833333333333334,-0.5714285714285714,-0.6206896551724138,BLM,Democrat,Democrat
2020-06-24T12:33:35Z,2020-06-24T12:46:35Z,100,779,1,2020-06-24T12:46:35Z,2,7,4,4,1,1,7,4,4,1,1,7,5,6,1,2,5,4,3,2,1,7,4,4,1,6,1,1,1,6,2,6,2,2,3,5,3,5,5,5,2,5,5,5,5,5,5,2,1,2,2,2,4,2,3,3,3,2,4,1,1,3,1,1,1,3,1,0,0,104.088,0,2,2,3,2,2,2,2,2,3,3,3,3,3,3,3,1,0,0,0,0,1,0,2,5,1,3,4,1,2,1,4,1,3,-50,1,1,5,4,5,-1,1,-1,1,-1,-1,1,1,1,-1,1,-1,0,0,-1,1,1,0,0,-1,-1,1,1,1,1,0,0,1,-1,4,2,3,2,3,7,NA,48,2,NA,1,1,NA,3,6,5,1,2,1,1,3,1,1,213222,104.088,5.6,5.8,6.4,4.8,5.8,1.4,5.8,3,5.166666666666667,2,2.8333333333333335,3.3333333333333335,3.5555555555555554,4.222222222222222,0.25,2.533333333333333,2,2.25,3,3.2,-0.7,-0.75,-1,-0.7931034482758621,BLM,Democrat,Democrat
2020-06-24T12:25:46Z,2020-06-24T12:46:37Z,100,1250,1,2020-06-24T12:46:37Z,5,1,5,3,3,3,4,6,4,2,1,3,7,7,1,7,1,1,1,7,6,2,2,2,5,6,3,3,3,4,7,2,6,4,6,5,2,6,6,5,2,5,6,5,6,6,4,3,3,3,3,4,6,7,7,7,7,7,2,5,1,1,5,1,1,1,2,0,0,104.958,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,5,1,1,5,1,1,1,1,3,50,1,1,4,1,1,0,1,1,-1,1,-1,1,0,-1,1,-1,0,1,1,1,-1,-1,1,-1,1,1,1,1,1,1,1,0,-1,1,1,1,1,1,4,7,NA,57,1,NA,2,1,NA,3,5,4,2,2,2,1,3,1,1,152811,104.958,3.4,5,6.2,1,2.2,3,2.2,2.4,5.666666666666667,3.3333333333333335,6.166666666666667,5.055555555555555,1.8888888888888888,1.8888888888888888,0,0.06666666666666667,0,0,0.14285714285714285,1.6,-0.1,0.6666666666666666,0.2857142857142857,0.3103448275862069,BLM,Republican,Republican
2020-06-24T12:33:57Z,2020-06-24T12:46:43Z,100,765,1,2020-06-24T12:46:43Z,1,4,3,3,1,2,7,3,2,1,1,7,4,4,1,1,4,3,1,1,1,7,3,3,1,7,1,1,1,6,2,7,5,2,4,6,2,6,6,6,1,6,6,6,6,6,2,4,4,4,4,4,6,6,6,6,6,6,5,1,1,2,1,1,1,1,1,0,0,107.179,0,1,1,2,2,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,2,5,1,1,2,1,2,1,1,1,4,-50,1,1,4,1,2,1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1,-1,1,1,-1,-1,-1,-1,1,1,1,1,0,-1,1,-1,5,5,5,5,1,7,NA,68,2,NA,4,1,NA,3,3,5,1,1,1,1,3,1,1,548477,107.179,4.8,5,5.8,4.4,5.4,1.2,5.2,2,6.166666666666667,4.333333333333333,5.333333333333333,5.277777777777778,3.3333333333333335,3.4444444444444446,0,0.8,0,1.5,0.8571428571428571,1.8,-0.6,-0.25,-0.7142857142857143,-0.4827586206896552,BLM,Democrat,Democrat
2020-06-24T12:35:39Z,2020-06-24T12:46:46Z,100,667,1,2020-06-24T12:46:46Z,2,3,5,6,1,1,7,5,7,1,1,7,7,7,1,3,6,4,5,3,1,7,4,7,1,5,2,1,3,3,3,5,4,1,3,6,2,6,6,5,3,5,5,6,5,5,5,2,3,3,4,3,3,5,5,5,4,4,1,3,1,1,1,1,1,1,4,8.134,8.134,103.637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,1,1,1,1,1,4,3,-25,1,1,5,1,1,0,1,1,-1,1,-1,1,-1,1,0,1,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,1,1,-1,1,3,4,2,3,4,7,NA,57,1,NA,2,2,NA,3,8,3,1,1,1,1,3,1,1,565625,103.637,5.4,6.6,7,5,6.4,2.8,5.2,2.2,5.166666666666667,3,4.666666666666667,4.277777777777778,2.2222222222222223,2.2222222222222223,0,0,0,0,0,1.8,0.2,0.16666666666666666,0.42857142857142855,0.2413793103448276,BLM,Republican,Republican
2020-06-24T12:35:22Z,2020-06-24T12:46:49Z,100,686,1,2020-06-24T12:46:49Z,1,5,6,7,1,1,7,6,7,1,1,7,6,7,1,1,7,7,7,1,1,7,7,7,1,7,2,1,2,4,1,7,1,1,1,4,3,4,4,4,2,5,5,4,5,6,5,3,2,1,2,2,6,1,2,1,2,2,5,1,1,3,1,3,1,4,1,0,0,105.003,0,2,1,1,1,1,0,0,1,1,1,1,1,3,3,2,0,0,0,0,0,1,0,3,5,1,1,3,1,3,1,4,1,3,-50,2,2,5,5,5,-1,1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,1,0,1,0,-1,-1,1,1,1,1,-1,-1,0,-1,2,3,1,1,2,7,NA,36,2,NA,2,1,NA,3,7,7,3,3,1,1,3,1,1,587678,105.003,6.4,6.8,6.8,7,7,2,7,3.8,5.166666666666667,2.1666666666666665,1.6666666666666667,3,4,4,0,1.2666666666666666,0.5,1.25,1.7142857142857142,3.8,-1,-0.9166666666666666,-0.7142857142857143,-0.896551724137931,BLM,Democrat,Democrat
2020-06-24T12:36:38Z,2020-06-24T12:46:55Z,100,617,1,2020-06-24T12:46:55Z,2,5,6,6,2,2,5,6,5,2,3,5,5,5,2,3,5,3,4,5,2,7,5,6,1,3,4,4,3,6,2,5,2,3,2,4,5,3,2,3,2,4,3,5,4,5,6,2,2,2,2,3,2,4,3,4,3,4,5,1,2,2,3,2,1,2,1,4.683,4.683,104.627,1,2,2,2,3,2,1,1,3,2,1,1,2,2,2,1,2,2,0,1,0,2,0,1,4,3,3,3,4,3,1,3,1,2,-35,1,1,4,2,3,-1,1,-1,1,-1,1,1,1,1,0,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1,1,1,1,1,0,1,1,5,3,4,2,3,2,NA,24,2,NA,1,2,NA,3,3,5,2,3,1,1,3,1,1,626527,104.627,5.8,5.6,5.2,4,6.2,3.6,5.6,5,4.5,2.1666666666666665,4,3.5555555555555554,3.4444444444444446,3.4444444444444446,1.25,1.8,1.75,2.25,1.5714285714285714,2.2,-0.7,-0.4166666666666667,-0.42857142857142855,-0.5172413793103449,BLM,Democrat,Democrat
2020-06-24T12:37:10Z,2020-06-24T12:46:59Z,100,588,1,2020-06-24T12:46:59Z,4,2,2,2,5,3,5,4,4,3,5,3,1,1,4,5,3,3,3,4,5,5,2,3,5,3,5,5,5,4,6,2,6,6,6,6,2,6,6,6,2,6,6,6,6,6,2,5,5,5,5,5,1,6,6,6,6,6,3,2,1,1,1,1,1,1,1,3.957,4.97,105.233,2,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,3,1,1,1,1,1,1,1,1,3,10,1,1,5,1,4,1,-1,1,-1,1,-1,1,-1,1,1,-1,1,1,1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,1,2,2,1,1,4,7,NA,36,1,NA,2,2,NA,3,11,7,1,1,3,3,3,1,1,315465,105.233,2.6,4.6,2.4,3.2,3.2,4.8,2,2,6,5.166666666666667,6.166666666666667,5.777777777777778,2.888888888888889,3,0.5,1,0.75,1.25,1,2.4,0.8,0.8333333333333334,0.42857142857142855,0.7241379310344828,BLM,Republican,Republican
2020-06-24T12:34:47Z,2020-06-24T12:47:04Z,100,737,1,2020-06-24T12:47:04Z,4,2,1,1,6,4,4,4,4,4,2,1,4,4,1,7,2,1,1,7,3,6,1,2,4,7,1,1,1,6,6,1,7,6,6,7,1,7,7,7,1,6,6,6,6,6,3,2,2,2,2,2,1,6,6,6,6,7,3,1,1,1,1,1,1,1,1,0,0,126.455,0,1,1,3,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,0,1,1,2,1,2,1,-1,1,1,1,-1,1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,0,1,-1,-1,1,1,-1,1,4,1,4,1,1,7,NA,36,1,NA,2,1,NA,3,11,5,1,1,2,1,3,1,1,236770,126.455,2,4,4.4,1.2,3.6,1.2,1.6,1,6.166666666666667,2.5,6.333333333333333,5,3,3.111111111111111,0,0.8666666666666667,0.5,1.25,0.8571428571428571,1.4,0.5,0.3333333333333333,0.42857142857142855,0.41379310344827586,BLM,Republican,Republican
2020-06-24T12:37:27Z,2020-06-24T12:47:08Z,100,580,1,2020-06-24T12:47:08Z,1,6,6,7,1,1,6,7,6,1,7,1,1,1,7,1,7,7,7,2,1,6,7,7,1,7,1,1,2,7,1,7,1,1,1,1,6,1,1,2,6,1,1,1,1,2,7,1,1,1,1,1,7,2,1,2,1,1,5,1,1,5,1,1,1,5,1,90.682,90.682,103.396,1,3,2,3,2,3,2,2,2,3,3,3,2,2,2,2,1,3,3,3,0,3,0,3,5,1,5,5,1,5,1,5,1,4,-75,1,2,5,1,5,-1,1,-1,1,-1,-1,-1,1,1,-1,1,-1,-1,-1,0,1,1,1,1,1,-1,1,1,1,-1,0,1,1,1,2,3,2,1,2,7,NA,24,0,NA,4,2,NA,3,6,2,2,3,1,1,3,1,1,849676,103.396,6.6,6.6,1,6.8,6.8,1.2,7,6.6,1.3333333333333333,1,1.3333333333333333,1.2222222222222223,4.111111111111111,5,2.5,2.4,2.25,2.5,2.4285714285714284,2.8,-0.3,-0.9166666666666666,-0.42857142857142855,-0.5862068965517241,BLM,Independent,Independent
